OrderID,CustomerID,CustomerName,Email,Phone,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,TaxRate,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,ShippingAddress,City,State,ZipCode,Country
ORD100884,CUST5448,Customer 5448,customer5448@example.com,+1-555-2993,2023-08-20 19:00:00,PRD543,Product 543,Automotive,10,655.63,0.26,0.08,14.2,5253.99,Debit Card,Pending,7696 Main St,City73,IL,61626,USA
ORD100885,CUST7506,Customer 7506,customer7506@example.com,+1-555-4226,2023-12-05 14:00:00,PRD327,Product 327,Sports,9,411.45,0.13,0.08,23.96,3503.35,PayPal,Pending,7331 Main St,City16,CA,69502,USA
ORD100886,CUST4689,Customer 4689,customer4689@example.com,+1-555-7533,2023-05-06 08:00:00,PRD353,Product 353,Sports,2,733.36,0.18,0.08,18.49,1317.42,Bank Transfer,Pending,5218 Main St,City87,OH,27044,USA
ORD100887,CUST8562,Customer 8562,customer8562@example.com,+1-555-5955,2023-03-30 04:00:00,PRD842,Product 842,Toys,7,627.12,0.21,0.08,23.71,3769.12,Debit Card,Shipped,8898 Main St,City34,OH,86880,USA
ORD100888,CUST6133,Customer 6133,customer6133@example.com,+1-555-1962,2023-01-29 06:00:00,PRD245,Product 245,Clothing,10,190.77,0.26,0.08,18.42,1543.05,PayPal,Shipped,8023 Main St,City77,NY,88500,USA
ORD100889,CUST2740,Customer 2740,customer2740@example.com,+1-555-5596,2023-08-02 11:00:00,PRD868,Product 868,Sports,9,848.55,0.07,0.08,17.17,7687.72,Debit Card,Processing,2515 Main St,City68,TX,85090,USA
ORD100890,CUST3375,Customer 3375,customer3375@example.com,+1-555-4095,2023-09-10 16:00:00,PRD549,Product 549,Clothing,3,743.37,0.21,0.08,11.27,1914.0,Cash on Delivery,Cancelled,7135 Main St,City85,OH,17849,USA
ORD100891,CUST7759,Customer 7759,customer7759@example.com,+1-555-3244,2023-07-03 13:00:00,PRD343,Product 343,Home & Garden,3,766.3,0.09,0.08,18.71,2278.07,Cash on Delivery,Processing,9743 Main St,City12,PA,83923,USA
ORD100892,CUST4926,Customer 4926,customer4926@example.com,+1-555-9969,2023-03-15 04:00:00,PRD365,Product 365,Toys,2,365.43,0.21,0.08,17.12,640.69,Cash on Delivery,Pending,9173 Main St,City82,TX,54185,USA
ORD100893,CUST9544,Customer 9544,customer9544@example.com,+1-555-9160,2023-11-20 11:00:00,PRD122,Product 122,Health,6,678.55,0.06,0.08,16.57,4149.75,Cash on Delivery,Shipped,3710 Main St,City14,GA,68324,USA
ORD100894,CUST3249,Customer 3249,customer3249@example.com,+1-555-1793,2023-06-04 12:00:00,PRD243,Product 243,Toys,8,730.91,0.23,0.08,20.75,4883.35,Credit Card,Processing,4613 Main St,City62,GA,69000,USA
ORD100895,CUST2746,Customer 2746,customer2746@example.com,+1-555-2970,2023-06-29 23:00:00,PRD319,Product 319,Clothing,8,475.93,0.19,0.08,19.18,3349.93,Credit Card,Pending,7296 Main St,City8,IL,68751,USA
ORD100896,CUST8892,Customer 8892,customer8892@example.com,+1-555-3157,2023-08-28 09:00:00,PRD660,Product 660,Automotive,6,123.35,0.18,0.08,12.2,667.63,PayPal,Pending,635 Main St,City14,OH,25648,USA
ORD100897,CUST6406,Customer 6406,customer6406@example.com,+1-555-4968,2023-03-08 06:00:00,PRD642,Product 642,Books,9,426.23,0.16,0.08,17.86,3497.94,Credit Card,Cancelled,4758 Main St,City26,FL,68122,USA
ORD100898,CUST9966,Customer 9966,customer9966@example.com,+1-555-4202,2023-08-31 07:00:00,PRD944,Product 944,Books,9,75.89,0.14,0.08,13.87,648.25,Bank Transfer,Cancelled,9853 Main St,City76,GA,47728,USA
ORD100899,CUST7546,Customer 7546,customer7546@example.com,+1-555-5995,2023-05-15 02:00:00,PRD474,Product 474,Books,8,377.18,0.03,0.08,5.02,3166.09,Bank Transfer,Shipped,9663 Main St,City23,TX,51238,USA
ORD100900,CUST3766,Customer 3766,customer3766@example.com,+1-555-9406,2023-09-23 18:00:00,PRD321,Product 321,Automotive,3,583.13,0.07,0.08,12.41,1769.5,Bank Transfer,Shipped,4090 Main St,City73,CA,76763,USA
ORD100901,CUST9038,Customer 9038,customer9038@example.com,+1-555-4126,2023-05-24 07:00:00,PRD566,Product 566,Toys,1,660.54,0.16,0.08,6.56,605.8,Bank Transfer,Delivered,9814 Main St,City59,IL,43411,USA
ORD100902,CUST7040,Customer 7040,customer7040@example.com,+1-555-9275,2023-05-11 03:00:00,PRD395,Product 395,Books,9,859.74,0.17,0.08,19.08,6955.12,Cash on Delivery,Pending,1429 Main St,City9,MI,99856,USA
ORD100903,CUST8400,Customer 8400,customer8400@example.com,+1-555-4135,2023-02-18 18:00:00,PRD972,Product 972,Health,6,577.13,0.27,0.08,5.96,2736.02,Cash on Delivery,Cancelled,8392 Main St,City89,PA,47008,USA
ORD100904,CUST3627,Customer 3627,customer3627@example.com,+1-555-6620,2023-12-10 16:00:00,PRD330,Product 330,Electronics,7,377.84,0.13,0.08,7.38,2492.51,Credit Card,Processing,1024 Main St,City96,NY,75729,USA
ORD100905,CUST6524,Customer 6524,customer6524@example.com,+1-555-9122,2023-04-11 21:00:00,PRD160,Product 160,Books,2,63.21,0.07,0.08,9.03,136.01,Bank Transfer,Shipped,9352 Main St,City31,CA,20445,USA
ORD100906,CUST8749,Customer 8749,customer8749@example.com,+1-555-2648,2023-06-04 12:00:00,PRD630,Product 630,Clothing,5,839.06,0.14,0.08,14.16,3910.75,PayPal,Delivered,2143 Main St,City2,CA,13867,USA
ORD100907,CUST6594,Customer 6594,customer6594@example.com,+1-555-2525,2023-05-27 05:00:00,PRD602,Product 602,Electronics,2,636.92,0.11,0.08,8.01,1232.43,Credit Card,Processing,7951 Main St,City33,CA,95172,USA
ORD100908,CUST3090,Customer 3090,customer3090@example.com,+1-555-7956,2023-03-27 03:00:00,PRD207,Product 207,Clothing,2,591.78,0.11,0.08,8.86,1146.5,Cash on Delivery,Shipped,819 Main St,City89,MI,22725,USA
ORD100909,CUST2702,Customer 2702,customer2702@example.com,+1-555-2792,2023-02-22 09:00:00,PRD380,Product 380,Automotive,3,178.06,0.02,0.08,5.31,570.69,Debit Card,Processing,5668 Main St,City26,FL,33035,USA
ORD100910,CUST9822,Customer 9822,customer9822@example.com,+1-555-4445,2023-04-26 20:00:00,PRD575,Product 575,Sports,5,934.03,0.06,0.08,21.96,4763.1,Bank Transfer,Cancelled,7253 Main St,City84,TX,99164,USA
ORD100911,CUST5202,Customer 5202,customer5202@example.com,+1-555-6418,2023-01-12 10:00:00,PRD291,Product 291,Books,6,42.47,0.29,0.08,5.53,200.93,Bank Transfer,Delivered,9655 Main St,City74,TX,15840,USA
ORD100912,CUST2226,Customer 2226,customer2226@example.com,+1-555-5219,2023-03-07 02:00:00,PRD333,Product 333,Sports,10,543.17,0.19,0.08,15.69,4767.34,Debit Card,Processing,9014 Main St,City29,CA,29349,USA
ORD100913,CUST9546,Customer 9546,customer9546@example.com,+1-555-7649,2023-03-18 00:00:00,PRD760,Product 760,Clothing,6,800.35,0.21,0.08,8.74,4105.89,Debit Card,Delivered,7939 Main St,City81,FL,43997,USA
ORD100914,CUST5649,Customer 5649,customer5649@example.com,+1-555-9734,2023-04-18 22:00:00,PRD437,Product 437,Home & Garden,3,360.69,0.13,0.08,7.57,1024.28,Cash on Delivery,Delivered,1036 Main St,City27,IL,22898,USA
ORD100915,CUST6563,Customer 6563,customer6563@example.com,+1-555-6350,2023-05-22 09:00:00,PRD987,Product 987,Sports,3,751.68,0.14,0.08,5.17,2099.65,Credit Card,Shipped,2647 Main St,City14,FL,27542,USA
ORD100916,CUST4940,Customer 4940,customer4940@example.com,+1-555-2019,2023-07-03 19:00:00,PRD934,Product 934,Electronics,2,696.37,0.1,0.08,12.47,1366.21,Cash on Delivery,Shipped,5923 Main St,City9,MI,28215,USA
ORD100917,CUST2313,Customer 2313,customer2313@example.com,+1-555-3527,2023-06-14 16:00:00,PRD663,Product 663,Toys,1,862.52,0.2,0.08,18.43,763.65,Debit Card,Pending,9889 Main St,City26,TX,20526,USA
ORD100918,CUST5635,Customer 5635,customer5635@example.com,+1-555-8442,2023-03-17 23:00:00,PRD544,Product 544,Automotive,3,592.98,0.21,0.08,11.19,1528.98,Cash on Delivery,Shipped,7520 Main St,City59,MI,73556,USA
ORD100919,CUST7042,Customer 7042,customer7042@example.com,+1-555-5316,2023-10-14 07:00:00,PRD152,Product 152,Electronics,5,990.43,0.01,0.08,13.12,5307.96,PayPal,Shipped,2021 Main St,City61,PA,36738,USA
ORD100920,CUST2247,Customer 2247,customer2247@example.com,+1-555-2692,2023-12-10 00:00:00,PRD366,Product 366,Sports,8,46.07,0.19,0.08,23.35,345.77,Bank Transfer,Pending,6687 Main St,City14,TX,73320,USA
ORD100921,CUST1696,Customer 1696,customer1696@example.com,+1-555-9610,2023-06-06 03:00:00,PRD120,Product 120,Electronics,2,504.84,0.24,0.08,6.69,835.44,PayPal,Processing,8839 Main St,City12,GA,40977,USA
ORD100922,CUST9780,Customer 9780,customer9780@example.com,+1-555-9335,2023-08-12 03:00:00,PRD679,Product 679,Books,5,909.78,0.04,0.08,8.06,4724.36,Bank Transfer,Shipped,3738 Main St,City40,FL,31561,USA
ORD100923,CUST3719,Customer 3719,customer3719@example.com,+1-555-7874,2023-06-06 00:00:00,PRD409,Product 409,Automotive,3,570.49,0.2,0.08,18.01,1496.72,PayPal,Cancelled,4026 Main St,City99,OH,66786,USA
ORD100924,CUST1346,Customer 1346,customer1346@example.com,+1-555-1563,2023-11-28 11:00:00,PRD314,Product 314,Toys,10,846.2,0.19,0.08,18.01,7420.57,Cash on Delivery,Shipped,2389 Main St,City30,PA,94507,USA
ORD100925,CUST9868,Customer 9868,customer9868@example.com,+1-555-1055,2023-03-04 02:00:00,PRD508,Product 508,Toys,1,109.59,0.29,0.08,9.35,93.38,Cash on Delivery,Delivered,7647 Main St,City20,OH,40787,USA
ORD100926,CUST4698,Customer 4698,customer4698@example.com,+1-555-4840,2023-01-20 16:00:00,PRD605,Product 605,Automotive,2,899.75,0.24,0.08,7.67,1484.7,PayPal,Shipped,1924 Main St,City11,GA,69500,USA
ORD100927,CUST7428,Customer 7428,customer7428@example.com,+1-555-3949,2023-05-21 05:00:00,PRD100,Product 100,Toys,3,166.18,0.22,0.08,21.15,441.12,Cash on Delivery,Delivered,6577 Main St,City19,PA,76769,USA
ORD100928,CUST9714,Customer 9714,customer9714@example.com,+1-555-1801,2023-01-21 15:00:00,PRD119,Product 119,Automotive,3,493.89,0.02,0.08,23.08,1591.28,Bank Transfer,Processing,4139 Main St,City90,NY,96514,USA
ORD100929,CUST4259,Customer 4259,customer4259@example.com,+1-555-4651,2023-01-07 12:00:00,PRD935,Product 935,Toys,6,398.9,0.18,0.08,13.57,2133.17,Cash on Delivery,Delivered,8642 Main St,City40,GA,81771,USA
ORD100930,CUST6893,Customer 6893,customer6893@example.com,+1-555-2582,2023-03-29 21:00:00,PRD514,Product 514,Automotive,4,754.75,0.26,0.08,19.69,2432.47,Cash on Delivery,Pending,4872 Main St,City26,NY,40314,USA
ORD100931,CUST5427,Customer 5427,customer5427@example.com,+1-555-5490,2023-04-08 12:00:00,PRD616,Product 616,Electronics,4,65.08,0.05,0.08,21.6,288.69,Bank Transfer,Cancelled,2215 Main St,City54,IL,23576,USA
ORD100932,CUST7941,Customer 7941,customer7941@example.com,+1-555-4050,2023-12-01 01:00:00,PRD120,Product 120,Books,8,403.08,0.22,0.08,14.46,2730.9,Credit Card,Pending,7512 Main St,City89,NY,21866,USA
ORD100933,CUST9684,Customer 9684,customer9684@example.com,+1-555-6560,2023-04-02 01:00:00,PRD764,Product 764,Sports,6,72.6,0.29,0.08,18.81,352.83,PayPal,Processing,7780 Main St,City79,MI,95342,USA
ORD100934,CUST6218,Customer 6218,customer6218@example.com,+1-555-7251,2023-11-03 09:00:00,PRD274,Product 274,Home & Garden,10,689.06,0.05,0.08,5.25,7075.01,Cash on Delivery,Cancelled,5460 Main St,City81,TX,29580,USA
ORD100935,CUST7340,Customer 7340,customer7340@example.com,+1-555-3996,2023-11-13 03:00:00,PRD378,Product 378,Toys,6,579.77,0.1,0.08,15.61,3396.83,Credit Card,Processing,8710 Main St,City65,NY,47040,USA
ORD100936,CUST9508,Customer 9508,customer9508@example.com,+1-555-8878,2023-05-25 14:00:00,PRD335,Product 335,Electronics,9,887.23,0.1,0.08,19.73,7781.22,Bank Transfer,Shipped,5869 Main St,City34,MI,19812,USA
ORD100937,CUST8375,Customer 8375,customer8375@example.com,+1-555-7265,2023-07-10 19:00:00,PRD320,Product 320,Automotive,5,97.05,0.12,0.08,16.8,477.98,Cash on Delivery,Cancelled,5140 Main St,City96,IL,69426,USA
ORD100938,CUST4876,Customer 4876,customer4876@example.com,+1-555-6119,2023-06-14 12:00:00,PRD600,Product 600,Health,10,20.24,0.13,0.08,24.87,215.05,Credit Card,Processing,8521 Main St,City24,OH,66899,USA
ORD100939,CUST8592,Customer 8592,customer8592@example.com,+1-555-7348,2023-12-11 00:00:00,PRD384,Product 384,Books,4,19.27,0.24,0.08,24.62,87.89,Bank Transfer,Processing,7313 Main St,City1,FL,30579,USA
ORD100940,CUST5143,Customer 5143,customer5143@example.com,+1-555-4412,2023-07-21 12:00:00,PRD276,Product 276,Toys,4,435.13,0.26,0.08,8.52,1399.54,Bank Transfer,Pending,6791 Main St,City23,IL,67108,USA
ORD100941,CUST3430,Customer 3430,customer3430@example.com,+1-555-7192,2023-06-23 12:00:00,PRD436,Product 436,Electronics,9,345.86,0.18,0.08,10.53,2767.17,Credit Card,Processing,548 Main St,City11,IL,14032,USA
ORD100942,CUST1915,Customer 1915,customer1915@example.com,+1-555-1493,2023-04-26 01:00:00,PRD967,Product 967,Toys,5,182.17,0.27,0.08,13.19,731.3,Debit Card,Cancelled,3794 Main St,City47,FL,94092,USA
ORD100943,CUST2176,Customer 2176,customer2176@example.com,+1-555-7121,2023-12-05 17:00:00,PRD661,Product 661,Books,6,256.52,0.11,0.08,24.94,1504.34,Credit Card,Cancelled,1863 Main St,City20,GA,45347,USA
ORD100944,CUST7595,Customer 7595,customer7595@example.com,+1-555-7418,2023-01-24 20:00:00,PRD182,Product 182,Electronics,3,597.51,0.09,0.08,23.29,1784.99,Debit Card,Cancelled,1508 Main St,City55,CA,41744,USA
ORD100945,CUST9004,Customer 9004,customer9004@example.com,+1-555-7990,2023-08-25 08:00:00,PRD118,Product 118,Books,5,58.12,0.03,0.08,19.64,324.07,Debit Card,Delivered,5353 Main St,City34,IL,20421,USA
ORD100946,CUST2407,Customer 2407,customer2407@example.com,+1-555-8401,2023-01-12 00:00:00,PRD771,Product 771,Books,8,503.32,0.27,0.08,23.74,3198.28,Credit Card,Cancelled,1719 Main St,City38,PA,16335,USA
ORD100947,CUST1362,Customer 1362,customer1362@example.com,+1-555-1976,2023-01-31 08:00:00,PRD535,Product 535,Clothing,1,630.97,0.24,0.08,8.01,525.91,Debit Card,Cancelled,1924 Main St,City67,GA,32076,USA
ORD100948,CUST3573,Customer 3573,customer3573@example.com,+1-555-5982,2023-10-04 06:00:00,PRD321,Product 321,Sports,5,530.45,0.17,0.08,14.26,2391.74,Credit Card,Pending,7576 Main St,City44,MI,87038,USA
ORD100949,CUST9456,Customer 9456,customer9456@example.com,+1-555-9245,2023-10-18 13:00:00,PRD871,Product 871,Health,10,240.09,0.06,0.08,19.2,2456.59,Cash on Delivery,Delivered,680 Main St,City5,IL,44448,USA
ORD100950,CUST3190,Customer 3190,customer3190@example.com,+1-555-3975,2023-02-12 09:00:00,PRD802,Product 802,Clothing,3,789.98,0.15,0.08,11.35,2186.95,PayPal,Pending,3250 Main St,City48,TX,78081,USA
ORD100951,CUST3206,Customer 3206,customer3206@example.com,+1-555-1142,2023-05-08 12:00:00,PRD595,Product 595,Books,4,342.39,0.02,0.08,16.54,1466.08,Bank Transfer,Processing,8179 Main St,City38,CA,90415,USA
ORD100952,CUST9058,Customer 9058,customer9058@example.com,+1-555-5523,2023-12-17 22:00:00,PRD935,Product 935,Toys,9,737.47,0.1,0.08,22.35,6473.74,Credit Card,Cancelled,3242 Main St,City34,NC,71198,USA
ORD100953,CUST7756,Customer 7756,customer7756@example.com,+1-555-3304,2023-06-09 17:00:00,PRD627,Product 627,Automotive,1,448.96,0.05,0.08,6.62,467.25,Cash on Delivery,Pending,7988 Main St,City71,FL,96307,USA
ORD100954,CUST3645,Customer 3645,customer3645@example.com,+1-555-4468,2023-05-27 22:00:00,PRD469,Product 469,Home & Garden,1,353.32,0.03,0.08,23.16,393.3,Credit Card,Shipped,4506 Main St,City64,TX,99558,USA
ORD100955,CUST9123,Customer 9123,customer9123@example.com,+1-555-6752,2023-07-06 05:00:00,PRD966,Product 966,Books,3,880.43,0.2,0.08,7.64,2289.71,PayPal,Cancelled,8008 Main St,City82,MI,98054,USA
ORD100956,CUST4987,Customer 4987,customer4987@example.com,+1-555-6684,2023-07-09 11:00:00,PRD335,Product 335,Books,5,798.25,0.15,0.08,8.73,3672.7,Bank Transfer,Delivered,316 Main St,City61,CA,58399,USA
ORD100957,CUST1669,Customer 1669,customer1669@example.com,+1-555-4716,2023-01-17 20:00:00,PRD330,Product 330,Toys,3,949.94,0.07,0.08,24.57,2886.93,PayPal,Delivered,3148 Main St,City87,GA,26770,USA
ORD100958,CUST6925,Customer 6925,customer6925@example.com,+1-555-5148,2023-01-08 19:00:00,PRD855,Product 855,Sports,9,41.18,0.19,0.08,10.81,335.03,PayPal,Shipped,6007 Main St,City15,FL,88632,USA
ORD100959,CUST5218,Customer 5218,customer5218@example.com,+1-555-4030,2023-11-06 10:00:00,PRD664,Product 664,Books,2,392.82,0.15,0.08,8.14,729.36,PayPal,Pending,9544 Main St,City57,GA,52507,USA
ORD100960,CUST5626,Customer 5626,customer5626@example.com,+1-555-6689,2023-02-25 19:00:00,PRD919,Product 919,Clothing,4,488.88,0.24,0.08,19.55,1624.64,PayPal,Shipped,9220 Main St,City27,OH,57142,USA
ORD100961,CUST5569,Customer 5569,customer5569@example.com,+1-555-7218,2023-12-30 21:00:00,PRD538,Product 538,Home & Garden,4,442.74,0.07,0.08,10.42,1789.17,Debit Card,Pending,1423 Main St,City52,GA,47952,USA
ORD100962,CUST2676,Customer 2676,customer2676@example.com,+1-555-9619,2023-07-09 08:00:00,PRD139,Product 139,Automotive,5,22.09,0.06,0.08,9.64,121.77,PayPal,Processing,2762 Main St,City56,NY,62462,USA
ORD100963,CUST7872,Customer 7872,customer7872@example.com,+1-555-9095,2023-08-14 06:00:00,PRD108,Product 108,Home & Garden,1,16.48,0.01,0.08,19.88,37.5,Debit Card,Delivered,7794 Main St,City13,IL,72568,USA
ORD100964,CUST2770,Customer 2770,customer2770@example.com,+1-555-8495,2023-11-29 15:00:00,PRD581,Product 581,Books,7,694.42,0.3,0.08,21.69,3696.56,Credit Card,Cancelled,9064 Main St,City43,IL,20071,USA
ORD100965,CUST5710,Customer 5710,customer5710@example.com,+1-555-7371,2023-09-04 06:00:00,PRD459,Product 459,Toys,3,335.85,0.04,0.08,12.57,1057.2,Cash on Delivery,Cancelled,2126 Main St,City34,FL,30342,USA
ORD100966,CUST1082,Customer 1082,customer1082@example.com,+1-555-1188,2023-05-15 06:00:00,PRD150,Product 150,Automotive,10,43.47,0.24,0.08,7.64,364.44,PayPal,Shipped,1754 Main St,City58,NC,38748,USA
ORD100967,CUST2004,Customer 2004,customer2004@example.com,+1-555-8022,2023-02-09 21:00:00,PRD115,Product 115,Automotive,10,408.34,0.28,0.08,12.78,3188.03,Cash on Delivery,Delivered,6347 Main St,City72,TX,21008,USA
ORD100968,CUST2411,Customer 2411,customer2411@example.com,+1-555-7095,2023-05-29 16:00:00,PRD470,Product 470,Home & Garden,10,787.13,0.1,0.08,13.12,7664.02,PayPal,Shipped,7981 Main St,City54,FL,20993,USA
ORD100969,CUST6142,Customer 6142,customer6142@example.com,+1-555-1048,2023-04-11 01:00:00,PRD374,Product 374,Sports,9,809.34,0.3,0.08,6.05,5512.8,Cash on Delivery,Delivered,7505 Main St,City78,GA,16876,USA
ORD100970,CUST5331,Customer 5331,customer5331@example.com,+1-555-9570,2023-11-06 06:00:00,PRD730,Product 730,Sports,7,49.14,0.0,0.08,21.28,392.78,Credit Card,Pending,7642 Main St,City76,CA,52756,USA
ORD100971,CUST5805,Customer 5805,customer5805@example.com,+1-555-5074,2023-07-14 00:00:00,PRD229,Product 229,Automotive,5,929.32,0.08,0.08,17.03,4633.89,Bank Transfer,Delivered,8229 Main St,City76,NY,26203,USA
ORD100972,CUST2893,Customer 2893,customer2893@example.com,+1-555-8509,2023-06-12 08:00:00,PRD811,Product 811,Automotive,2,22.43,0.29,0.08,24.29,58.69,Debit Card,Delivered,7248 Main St,City32,NC,15186,USA
ORD100973,CUST4573,Customer 4573,customer4573@example.com,+1-555-5493,2023-10-31 11:00:00,PRD414,Product 414,Clothing,5,552.65,0.13,0.08,9.17,2605.52,Cash on Delivery,Delivered,2076 Main St,City28,CA,86406,USA
ORD100974,CUST7480,Customer 7480,customer7480@example.com,+1-555-1107,2023-11-13 05:00:00,PRD455,Product 455,Electronics,5,132.83,0.27,0.08,14.08,537.7,Bank Transfer,Shipped,9574 Main St,City17,IL,35446,USA
ORD100975,CUST8859,Customer 8859,customer8859@example.com,+1-555-6549,2023-03-19 21:00:00,PRD602,Product 602,Toys,9,926.93,0.16,0.08,5.02,7573.22,Bank Transfer,Delivered,5487 Main St,City73,FL,52431,USA
ORD100976,CUST2037,Customer 2037,customer2037@example.com,+1-555-8084,2023-06-25 20:00:00,PRD828,Product 828,Books,5,954.08,0.07,0.08,10.89,4802.28,Credit Card,Shipped,124 Main St,City54,IL,38599,USA
ORD100977,CUST7867,Customer 7867,customer7867@example.com,+1-555-2404,2023-09-24 15:00:00,PRD840,Product 840,Automotive,6,190.92,0.09,0.08,9.65,1135.47,Bank Transfer,Pending,1075 Main St,City29,NY,24344,USA
ORD100978,CUST8012,Customer 8012,customer8012@example.com,+1-555-9416,2023-11-13 11:00:00,PRD316,Product 316,Toys,5,582.04,0.07,0.08,23.41,2946.41,Credit Card,Shipped,1932 Main St,City86,MI,81419,USA
ORD100979,CUST6237,Customer 6237,customer6237@example.com,+1-555-7857,2023-09-21 18:00:00,PRD885,Product 885,Clothing,4,989.18,0.28,0.08,9.4,3086.15,Cash on Delivery,Pending,2915 Main St,City42,OH,30462,USA
ORD100980,CUST1414,Customer 1414,customer1414@example.com,+1-555-8934,2023-04-27 09:00:00,PRD662,Product 662,Toys,6,595.62,0.11,0.08,13.69,3448.75,Credit Card,Cancelled,5645 Main St,City26,OH,85109,USA
ORD100981,CUST7888,Customer 7888,customer7888@example.com,+1-555-8510,2023-05-26 07:00:00,PRD712,Product 712,Toys,9,506.53,0.27,0.08,12.34,3606.47,Credit Card,Delivered,9296 Main St,City71,GA,97438,USA
ORD100982,CUST5903,Customer 5903,customer5903@example.com,+1-555-4701,2023-05-14 21:00:00,PRD549,Product 549,Clothing,9,804.71,0.16,0.08,22.01,6592.31,Bank Transfer,Delivered,9581 Main St,City29,MI,49243,USA
ORD100983,CUST3528,Customer 3528,customer3528@example.com,+1-555-6529,2023-10-30 15:00:00,PRD704,Product 704,Sports,7,542.19,0.14,0.08,20.25,3545.35,PayPal,Delivered,4264 Main St,City78,NY,82246,USA
ORD100984,CUST2103,Customer 2103,customer2103@example.com,+1-555-6200,2023-02-05 09:00:00,PRD610,Product 610,Books,5,706.98,0.27,0.08,10.37,2797.29,Debit Card,Processing,8257 Main St,City5,IL,26647,USA
